date,weekday,working_day,madrid_temp,barcelona_temp,bilbao_temp,sevilla_temp,valencia_temp,value
2014-01-01,2,0,6.785192916666695,8.00685125000003,11.418970000000023,12.18441250000002,13.189498750000022,3315035.0
2014-01-02,3,1,9.109185000000025,10.76468250000002,12.935601666666694,14.52432541666669,15.136448750000023,4059590.0
2014-01-03,4,1,9.776888750000019,11.93595833333336,13.029656666666694,15.653017916666693,16.565860833333357,4098986.0
2014-01-04,5,1,6.703810833333361,11.307489166666693,9.814500000000024,14.106682500000018,14.699295000000026,3867911.0
2014-01-05,6,1,5.285332916666694,8.682916250000021,9.971085000000022,10.653680416666687,10.970075833333352,3648038.0
2014-01-06,0,0,7.535609166666691,9.583277500000028,13.40497333333336,10.709935833333356,13.642358333333355,3442398.0
2014-01-07,1,1,7.810957500000025,8.994073750000025,14.26184500000002,10.413406250000023,12.445620416666685,4299725.0
2014-01-08,2,1,6.550247500000019,8.824375416666681,12.958233333333359,11.270337916666692,9.569391666666691,4402576.0
2014-01-09,3,1,7.085617083333358,8.20626458333335,10.983411250000017,12.586990833333358,8.88259375000002,4447836.0
2014-01-10,4,1,7.062585833333358,8.232710833333357,9.257012083333358,12.696232500000024,8.680654583333355,4442086.0
2014-01-11,5,1,6.977947916666693,10.589969583333355,9.528976250000019,11.895022083333352,9.746574583333354,4010984.0
2014-01-12,6,1,5.522199166666685,10.413132083333357,10.941685416666687,13.456466250000025,10.660272916666697,3740962.0
2014-01-13,0,1,6.743505000000027,9.602135416666682,9.76837916666669,11.800011250000018,12.277122916666684,4485567.0
2014-01-14,1,1,6.658442083333358,7.863884583333355,8.636009583333355,11.465569583333354,12.048913750000024,4584259.0
2014-01-15,2,1,6.206527083333356,7.651940833333356,10.87191250000002,12.537184166666691,12.955794166666687,4548468.0
2014-01-16,3,1,7.0509687500000195,9.634370000000024,10.149611666666694,12.393140833333353,12.761356250000018,4549115.0
2014-01-17,4,1,4.5794191666666935,8.412449583333357,9.326767083333356,9.20569250000002,10.951982083333354,4521265.0
2014-01-18,5,1,4.80373500000002,8.691340416666689,8.402245833333359,10.500695000000016,10.805750833333356,4080297.0
2014-01-19,6,1,3.65574541666669,9.186423750000017,5.685542500000021,10.415471250000017,9.983991250000024,3811231.0
2014-01-20,0,1,3.8352908333333553,7.564784583333352,6.46224500000002,8.970900833333355,11.044619583333352,4560067.0
2014-01-21,1,1,3.917119166666685,7.014846250000022,7.3692358333333585,10.268700833333357,10.283158333333352,4699045.0
2014-01-22,2,1,6.562147916666696,6.597853333333359,8.148745416666692,12.447259583333357,10.925745416666691,4674066.0
2014-01-23,3,1,4.314283333333353,7.438817916666686,8.317480000000023,10.781212500000024,10.280156666666684,4601775.0
2014-01-24,4,1,6.115241250000025,9.70695208333335,9.816033750000026,9.704808333333355,13.196659583333357,4571282.0
2014-01-25,5,1,9.03391958333336,10.237522083333353,10.965417500000024,12.02823166666669,16.02488625000002,4034225.0
2014-01-26,6,1,8.091577916666692,10.538967083333356,11.158703750000022,12.69028916666669,15.481783750000018,3690184.0
2014-01-27,0,1,7.4523162500000195,10.816634166666683,6.846429583333354,11.933852916666696,14.709944166666688,4416503.0
2014-01-28,1,1,4.375968750000022,7.630640000000021,7.455795416666686,10.530572083333361,11.535849583333352,4643258.0
2014-01-29,2,1,4.685285416666692,7.324058333333355,6.3186887500000255,10.674430416666688,10.935428750000028,4609811.0
2014-01-30,3,1,3.4934833333333537,7.513574166666689,6.0973366666666875,9.540642916666693,10.52850833333335,4621804.0
2014-01-31,4,1,6.126073333333362,6.5835683333333535,8.86566666666669,12.163375000000016,11.470675416666692,4578641.0
2014-02-01,5,1,6.937759166666687,7.65055875000003,7.520472083333355,12.45452500000002,12.711398750000022,4105022.0
