date,hour,weekday,working_day,value
2018-08-22,0,2,1,167272.0
2018-08-22,1,2,1,156013.0
2018-08-22,2,2,1,149384.0
2018-08-22,3,2,1,145244.0
2018-08-22,4,2,1,143257.0
2018-08-22,5,2,1,143697.0
2018-08-22,6,2,1,151672.0
2018-08-22,7,2,1,163409.0
2018-08-22,8,2,1,174253.0
2018-08-22,9,2,1,187971.0
2018-08-22,10,2,1,196403.0
2018-08-22,11,2,1,204190.0
2018-08-22,12,2,1,209918.0
2018-08-22,13,2,1,215096.0
2018-08-22,14,2,1,213497.0
2018-08-22,15,2,1,209421.0
2018-08-22,16,2,1,207962.0
2018-08-22,17,2,1,206496.0
2018-08-22,18,2,1,202623.0
2018-08-22,19,2,1,198354.0
2018-08-22,20,2,1,195341.0
2018-08-22,21,2,1,202646.0
2018-08-22,22,2,1,192673.0
2018-08-22,23,2,1,178768.0
2018-08-23,0,3,1,168737.0
2018-08-23,1,3,1,157774.0
2018-08-23,2,3,1,150295.0
2018-08-23,3,3,1,146600.0
2018-08-23,4,3,1,143877.0
2018-08-23,5,3,1,144558.0
2018-08-23,6,3,1,152957.0
2018-08-23,7,3,1,164136.0
2018-08-23,8,3,1,174200.0
2018-08-23,9,3,1,188234.0
2018-08-23,10,3,1,196058.0
2018-08-23,11,3,1,202577.0
2018-08-23,12,3,1,208686.0
2018-08-23,13,3,1,213864.0
2018-08-23,14,3,1,212373.0
2018-08-23,15,3,1,207788.0
2018-08-23,16,3,1,205902.0
2018-08-23,17,3,1,203381.0
2018-08-23,18,3,1,200381.0
2018-08-23,19,3,1,196689.0
2018-08-23,20,3,1,195738.0
2018-08-23,21,3,1,202371.0
2018-08-23,22,3,1,192940.0
2018-08-23,23,3,1,178307.0
2018-08-24,0,4,1,168162.0
2018-08-24,1,4,1,157178.0
2018-08-24,2,4,1,149774.0
2018-08-24,3,4,1,146411.0
2018-08-24,4,4,1,143893.0
2018-08-24,5,4,1,144405.0
2018-08-24,6,4,1,152014.0
2018-08-24,7,4,1,162591.0
2018-08-24,8,4,1,172358.0
2018-08-24,9,4,1,185298.0
2018-08-24,10,4,1,193754.0
2018-08-24,11,4,1,200600.0
2018-08-24,12,4,1,206428.0
2018-08-24,13,4,1,210978.0
2018-08-24,14,4,1,209574.0
2018-08-24,15,4,1,205263.0
2018-08-24,16,4,1,203662.0
2018-08-24,17,4,1,201917.0
2018-08-24,18,4,1,199197.0
2018-08-24,19,4,1,195180.0
2018-08-24,20,4,1,192881.0
2018-08-24,21,4,1,198158.0
2018-08-24,22,4,1,188007.0
2018-08-24,23,4,1,176601.0
2018-08-25,0,5,1,167195.0
2018-08-25,1,5,1,158132.0
2018-08-25,2,5,1,149637.0
2018-08-25,3,5,1,143997.0
2018-08-25,4,5,1,140708.0
2018-08-25,5,5,1,138164.0
2018-08-25,6,5,1,139651.0
2018-08-25,7,5,1,141432.0
2018-08-25,8,5,1,145463.0
2018-08-25,9,5,1,157329.0
2018-08-25,10,5,1,167587.0
2018-08-25,11,5,1,174513.0
2018-08-25,12,5,1,178195.0
2018-08-25,13,5,1,182084.0
2018-08-25,14,5,1,181897.0
2018-08-25,15,5,1,178099.0
2018-08-25,16,5,1,174080.0
2018-08-25,17,5,1,172225.0
2018-08-25,18,5,1,169991.0
2018-08-25,19,5,1,168578.0
2018-08-25,20,5,1,169023.0
2018-08-25,21,5,1,178877.0
2018-08-25,22,5,1,171867.0
2018-08-25,23,5,1,161649.0
2018-08-26,0,6,1,153726.0
2018-08-26,1,6,1,144708.0
2018-08-26,2,6,1,137622.0
2018-08-26,3,6,1,133907.0
2018-08-26,4,6,1,131021.0
2018-08-26,5,6,1,129466.0
2018-08-26,6,6,1,129643.0
2018-08-26,7,6,1,129129.0
2018-08-26,8,6,1,129647.0
2018-08-26,9,6,1,138905.0
2018-08-26,10,6,1,147185.0
2018-08-26,11,6,1,153562.0
2018-08-26,12,6,1,158123.0
2018-08-26,13,6,1,162137.0
2018-08-26,14,6,1,164936.0
2018-08-26,15,6,1,162377.0
2018-08-26,16,6,1,159640.0
2018-08-26,17,6,1,158283.0
2018-08-26,18,6,1,157457.0
2018-08-26,19,6,1,158635.0
2018-08-26,20,6,1,161993.0
2018-08-26,21,6,1,175105.0
2018-08-26,22,6,1,175263.0
2018-08-26,23,6,1,166571.0
2018-08-27,0,0,1,157502.0
2018-08-27,1,0,1,147996.0
2018-08-27,2,0,1,140462.0
2018-08-27,3,0,1,137346.0
2018-08-27,4,0,1,135614.0
2018-08-27,5,0,1,138218.0
2018-08-27,6,0,1,149525.0
2018-08-27,7,0,1,164379.0
2018-08-27,8,0,1,176090.0
2018-08-27,9,0,1,189843.0
2018-08-27,10,0,1,199912.0
2018-08-27,11,0,1,207101.0
2018-08-27,12,0,1,213487.0
2018-08-27,13,0,1,218446.0
2018-08-27,14,0,1,217342.0
2018-08-27,15,0,1,213811.0
2018-08-27,16,0,1,212414.0
2018-08-27,17,0,1,211676.0
2018-08-27,18,0,1,208466.0
2018-08-27,19,0,1,204681.0
2018-08-27,20,0,1,202545.0
2018-08-27,21,0,1,210515.0
2018-08-27,22,0,1,198899.0
2018-08-27,23,0,1,184877.0
2018-08-28,0,1,1,172435.0
2018-08-28,1,1,1,161583.0
2018-08-28,2,1,1,153731.0
2018-08-28,3,1,1,150363.0
2018-08-28,4,1,1,147639.0
2018-08-28,5,1,1,148936.0
2018-08-28,6,1,1,158836.0
2018-08-28,7,1,1,172158.0
2018-08-28,8,1,1,184576.0
2018-08-28,9,1,1,198977.0
2018-08-28,10,1,1,209089.0
2018-08-28,11,1,1,215891.0
2018-08-28,12,1,1,218352.0
2018-08-28,13,1,1,219900.0
2018-08-28,14,1,1,220092.0
2018-08-28,15,1,1,216578.0
2018-08-28,16,1,1,215873.0
2018-08-28,17,1,1,214171.0
2018-08-28,18,1,1,209700.0
2018-08-28,19,1,1,205301.0
2018-08-28,20,1,1,203617.0
2018-08-28,21,1,1,210086.0
2018-08-28,22,1,1,198603.0
2018-08-28,23,1,1,183840.0
2018-08-29,0,2,1,172222.0
2018-08-29,1,2,1,161446.0
2018-08-29,2,2,1,153691.0
2018-08-29,3,2,1,150735.0
2018-08-29,4,2,1,149176.0
2018-08-29,5,2,1,149781.0
2018-08-29,6,2,1,159448.0
2018-08-29,7,2,1,172427.0
2018-08-29,8,2,1,184759.0
2018-08-29,9,2,1,197362.0
2018-08-29,10,2,1,206894.0
2018-08-29,11,2,1,212952.0
2018-08-29,12,2,1,218427.0
2018-08-29,13,2,1,221819.0
2018-08-29,14,2,1,218760.0
2018-08-29,15,2,1,212754.0
2018-08-29,16,2,1,211733.0
2018-08-29,17,2,1,210946.0
2018-08-29,18,2,1,207259.0
2018-08-29,19,2,1,204091.0
2018-08-29,20,2,1,202402.0
2018-08-29,21,2,1,207732.0
2018-08-29,22,2,1,195936.0
2018-08-29,23,2,1,182179.0
2018-08-30,0,3,1,170458.0
2018-08-30,1,3,1,160847.0
2018-08-30,2,3,1,153257.0
2018-08-30,3,3,1,149967.0
2018-08-30,4,3,1,148537.0
2018-08-30,5,3,1,149791.0
2018-08-30,6,3,1,158797.0
2018-08-30,7,3,1,172450.0
2018-08-30,8,3,1,183421.0
2018-08-30,9,3,1,195573.0
2018-08-30,10,3,1,205578.0
2018-08-30,11,3,1,211829.0
2018-08-30,12,3,1,217326.0
2018-08-30,13,3,1,221017.0
2018-08-30,14,3,1,218858.0
2018-08-30,15,3,1,213243.0
2018-08-30,16,3,1,211524.0
2018-08-30,17,3,1,209907.0
2018-08-30,18,3,1,207067.0
2018-08-30,19,3,1,203188.0
2018-08-30,20,3,1,202398.0
2018-08-30,21,3,1,208332.0
2018-08-30,22,3,1,196301.0
2018-08-30,23,3,1,182708.0
2018-08-31,0,4,1,170844.0
2018-08-31,1,4,1,160941.0
2018-08-31,2,4,1,153673.0
2018-08-31,3,4,1,150648.0
2018-08-31,4,4,1,148080.0
2018-08-31,5,4,1,149308.0
2018-08-31,6,4,1,158861.0
2018-08-31,7,4,1,172808.0
2018-08-31,8,4,1,183009.0
2018-08-31,9,4,1,195214.0
2018-08-31,10,4,1,202276.0
2018-08-31,11,4,1,208385.0
2018-08-31,12,4,1,213799.0
2018-08-31,13,4,1,218372.0
2018-08-31,14,4,1,215258.0
2018-08-31,15,4,1,209235.0
2018-08-31,16,4,1,207875.0
2018-08-31,17,4,1,206153.0
2018-08-31,18,4,1,202658.0
2018-08-31,19,4,1,199508.0
2018-08-31,20,4,1,197343.0
2018-08-31,21,4,1,202258.0
2018-08-31,22,4,1,191372.0
2018-08-31,23,4,1,179004.0
2018-09-01,0,5,1,169146.0
2018-09-01,1,5,1,159784.0
2018-09-01,2,5,1,151650.0
2018-09-01,3,5,1,146506.0
2018-09-01,4,5,1,143387.0
2018-09-01,5,5,1,141497.0
2018-09-01,6,5,1,142813.0
2018-09-01,7,5,1,145367.0
2018-09-01,8,5,1,149509.0
2018-09-01,9,5,1,161791.0
2018-09-01,10,5,1,173897.0
2018-09-01,11,5,1,180462.0
2018-09-01,12,5,1,184142.0
2018-09-01,13,5,1,188917.0
2018-09-01,14,5,1,189791.0
2018-09-01,15,5,1,185860.0
2018-09-01,16,5,1,182711.0
2018-09-01,17,5,1,181188.0
2018-09-01,18,5,1,178605.0
2018-09-01,19,5,1,176568.0
2018-09-01,20,5,1,177736.0
2018-09-01,21,5,1,186056.0
2018-09-01,22,5,1,177901.0
2018-09-01,23,5,1,166905.0
2018-09-02,0,6,1,157587.0
2018-09-02,1,6,1,149121.0
2018-09-02,2,6,1,141853.0
2018-09-02,3,6,1,137574.0
2018-09-02,4,6,1,133945.0
2018-09-02,5,6,1,132596.0
2018-09-02,6,6,1,133807.0
2018-09-02,7,6,1,133874.0
2018-09-02,8,6,1,133851.0
2018-09-02,9,6,1,143974.0
2018-09-02,10,6,1,153702.0
2018-09-02,11,6,1,161710.0
2018-09-02,12,6,1,167330.0
2018-09-02,13,6,1,174221.0
2018-09-02,14,6,1,177131.0
2018-09-02,15,6,1,175307.0
2018-09-02,16,6,1,172398.0
2018-09-02,17,6,1,170773.0
2018-09-02,18,6,1,170349.0
2018-09-02,19,6,1,170188.0
2018-09-02,20,6,1,173231.0
2018-09-02,21,6,1,185217.0
2018-09-02,22,6,1,181246.0
2018-09-02,23,6,1,170792.0
2018-09-03,0,0,1,159796.0
2018-09-03,1,0,1,150577.0
2018-09-03,2,0,1,143238.0
2018-09-03,3,0,1,140162.0
2018-09-03,4,0,1,139263.0
2018-09-03,5,0,1,141824.0
2018-09-03,6,0,1,154853.0
2018-09-03,7,0,1,172586.0
2018-09-03,8,0,1,184724.0
2018-09-03,9,0,1,198033.0
2018-09-03,10,0,1,207410.0
2018-09-03,11,0,1,209770.0
2018-09-03,12,0,1,215794.0
2018-09-03,13,0,1,221828.0
2018-09-03,14,0,1,218887.0
2018-09-03,15,0,1,214682.0
2018-09-03,16,0,1,213886.0
2018-09-03,17,0,1,212303.0
2018-09-03,18,0,1,207985.0
2018-09-03,19,0,1,202476.0
2018-09-03,20,0,1,200811.0
2018-09-03,21,0,1,205484.0
2018-09-03,22,0,1,191053.0
2018-09-03,23,0,1,176023.0
2018-09-04,0,1,1,167743.0
2018-09-04,1,1,1,158814.0
2018-09-04,2,1,1,152347.0
2018-09-04,3,1,1,150110.0
2018-09-04,4,1,1,147734.0
2018-09-04,5,1,1,149865.0
2018-09-04,6,1,1,160401.0
2018-09-04,7,1,1,175980.0
2018-09-04,8,1,1,185697.0
2018-09-04,9,1,1,198073.0
2018-09-04,10,1,1,205199.0
2018-09-04,11,1,1,210853.0
2018-09-04,12,1,1,215296.0
2018-09-04,13,1,1,217607.0
2018-09-04,14,1,1,214662.0
2018-09-04,15,1,1,212134.0
2018-09-04,16,1,1,211189.0
2018-09-04,17,1,1,209703.0
2018-09-04,18,1,1,205233.0
2018-09-04,19,1,1,200673.0
2018-09-04,20,1,1,201519.0
2018-09-04,21,1,1,207832.0
2018-09-04,22,1,1,193367.0
2018-09-04,23,1,1,178011.0
2018-09-05,0,2,1,168381.0
2018-09-05,1,2,1,159908.0
2018-09-05,2,2,1,153502.0
2018-09-05,3,2,1,150909.0
2018-09-05,4,2,1,149093.0
2018-09-05,5,2,1,149537.0
2018-09-05,6,2,1,160318.0
2018-09-05,7,2,1,176056.0
2018-09-05,8,2,1,185826.0
2018-09-05,9,2,1,197130.0
2018-09-05,10,2,1,204598.0
2018-09-05,11,2,1,209334.0
2018-09-05,12,2,1,212966.0
2018-09-05,13,2,1,216011.0
2018-09-05,14,2,1,211978.0
2018-09-05,15,2,1,207705.0
2018-09-05,16,2,1,206551.0
2018-09-05,17,2,1,204818.0
2018-09-05,18,2,1,199981.0
2018-09-05,19,2,1,195942.0
2018-09-05,20,2,1,196707.0
2018-09-05,21,2,1,203192.0
2018-09-05,22,2,1,188998.0
2018-09-05,23,2,1,174253.0
2018-09-06,0,3,1,165369.0
2018-09-06,1,3,1,157074.0
2018-09-06,2,3,1,151063.0
2018-09-06,3,3,1,148246.0
2018-09-06,4,3,1,147329.0
2018-09-06,5,3,1,148202.0
2018-09-06,6,3,1,158136.0
2018-09-06,7,3,1,172624.0
2018-09-06,8,3,1,180595.0
2018-09-06,9,3,1,192290.0
2018-09-06,10,3,1,197667.0
2018-09-06,11,3,1,203012.0
2018-09-06,12,3,1,207588.0
2018-09-06,13,3,1,210268.0
2018-09-06,14,3,1,206334.0
2018-09-06,15,3,1,201592.0
2018-09-06,16,3,1,201469.0
2018-09-06,17,3,1,199780.0
2018-09-06,18,3,1,195026.0
2018-09-06,19,3,1,191114.0
2018-09-06,20,3,1,192371.0
2018-09-06,21,3,1,199284.0
2018-09-06,22,3,1,185186.0
2018-09-06,23,3,1,171238.0
2018-09-07,0,4,1,163143.0
2018-09-07,1,4,1,155200.0
2018-09-07,2,4,1,150159.0
2018-09-07,3,4,1,146035.0
2018-09-07,4,4,1,145674.0
2018-09-07,5,4,1,146694.0
2018-09-07,6,4,1,156926.0
2018-09-07,7,4,1,172028.0
2018-09-07,8,4,1,180115.0
2018-09-07,9,4,1,190941.0
2018-09-07,10,4,1,197097.0
2018-09-07,11,4,1,200547.0
2018-09-07,12,4,1,205117.0
2018-09-07,13,4,1,207073.0
2018-09-07,14,4,1,201373.0
2018-09-07,15,4,1,196831.0
2018-09-07,16,4,1,195017.0
2018-09-07,17,4,1,193561.0
2018-09-07,18,4,1,190163.0
2018-09-07,19,4,1,187288.0
2018-09-07,20,4,1,188419.0
2018-09-07,21,4,1,193944.0
2018-09-07,22,4,1,179651.0
2018-09-07,23,4,1,167502.0
2018-09-08,0,5,1,159929.0
2018-09-08,1,5,1,152286.0
2018-09-08,2,5,1,145956.0
2018-09-08,3,5,1,141074.0
2018-09-08,4,5,1,138870.0
2018-09-08,5,5,1,136809.0
2018-09-08,6,5,1,138470.0
2018-09-08,7,5,1,142194.0
2018-09-08,8,5,1,145723.0
2018-09-08,9,5,1,158815.0
2018-09-08,10,5,1,168174.0
2018-09-08,11,5,1,173108.0
2018-09-08,12,5,1,175171.0
2018-09-08,13,5,1,176465.0
2018-09-08,14,5,1,173466.0
2018-09-08,15,5,1,164938.0
2018-09-08,16,5,1,160103.0
2018-09-08,17,5,1,158066.0
2018-09-08,18,5,1,157312.0
2018-09-08,19,5,1,158352.0
2018-09-08,20,5,1,165013.0
2018-09-08,21,5,1,174268.0
2018-09-08,22,5,1,165240.0
2018-09-08,23,5,1,154276.0
2018-09-09,0,6,1,145830.0
2018-09-09,1,6,1,138679.0
2018-09-09,2,6,1,131791.0
2018-09-09,3,6,1,128495.0
2018-09-09,4,6,1,125752.0
2018-09-09,5,6,1,125134.0
2018-09-09,6,6,1,125838.0
2018-09-09,7,6,1,127728.0
2018-09-09,8,6,1,128651.0
2018-09-09,9,6,1,137713.0
2018-09-09,10,6,1,147517.0
2018-09-09,11,6,1,153511.0
2018-09-09,12,6,1,157510.0
2018-09-09,13,6,1,159666.0
2018-09-09,14,6,1,160674.0
2018-09-09,15,6,1,155243.0
2018-09-09,16,6,1,150586.0
2018-09-09,17,6,1,147973.0
2018-09-09,18,6,1,148021.0
2018-09-09,19,6,1,149727.0
2018-09-09,20,6,1,157820.0
2018-09-09,21,6,1,169903.0
2018-09-09,22,6,1,164414.0
2018-09-09,23,6,1,154134.0
2018-09-10,0,0,1,144214.0
2018-09-10,1,0,1,137118.0
2018-09-10,2,0,1,132089.0
2018-09-10,3,0,1,129541.0
2018-09-10,4,0,1,128968.0
2018-09-10,5,0,1,131160.0
2018-09-10,6,0,1,143990.0
2018-09-10,7,0,1,161461.0
2018-09-10,8,0,1,172327.0
2018-09-10,9,0,1,181970.0
2018-09-10,10,0,1,187560.0
2018-09-10,11,0,1,191298.0
2018-09-10,12,0,1,195274.0
2018-09-10,13,0,1,198085.0
2018-09-10,14,0,1,194615.0
2018-09-10,15,0,1,191234.0
2018-09-10,16,0,1,190338.0
2018-09-10,17,0,1,189231.0
2018-09-10,18,0,1,186559.0
2018-09-10,19,0,1,184164.0
2018-09-10,20,0,1,187366.0
2018-09-10,21,0,1,193506.0
2018-09-10,22,0,1,177831.0
2018-09-10,23,0,1,163909.0
2018-09-11,0,1,1,155241.0
2018-09-11,1,1,1,146830.0
2018-09-11,2,1,1,141945.0
2018-09-11,3,1,1,139159.0
2018-09-11,4,1,1,137633.0
2018-09-11,5,1,1,138922.0
2018-09-11,6,1,1,147265.0
2018-09-11,7,1,1,163024.0
2018-09-11,8,1,1,169529.0
2018-09-11,9,1,1,178380.0
2018-09-11,10,1,1,184384.0
2018-09-11,11,1,1,189297.0
2018-09-11,12,1,1,194469.0
2018-09-11,13,1,1,197518.0
2018-09-11,14,1,1,194400.0
2018-09-11,15,1,1,190533.0
2018-09-11,16,1,1,189383.0
2018-09-11,17,1,1,189058.0
2018-09-11,18,1,1,185793.0
2018-09-11,19,1,1,183962.0
2018-09-11,20,1,1,189755.0
2018-09-11,21,1,1,195416.0
2018-09-11,22,1,1,180468.0
2018-09-11,23,1,1,165716.0
2018-09-12,0,2,1,157434.0
2018-09-12,1,2,1,149655.0
2018-09-12,2,2,1,145543.0
2018-09-12,3,2,1,142709.0
2018-09-12,4,2,1,142057.0
2018-09-12,5,2,1,143900.0
2018-09-12,6,2,1,155420.0
2018-09-12,7,2,1,175077.0
2018-09-12,8,2,1,185166.0
2018-09-12,9,2,1,193802.0
2018-09-12,10,2,1,200737.0
2018-09-12,11,2,1,205198.0
2018-09-12,12,2,1,210154.0
2018-09-12,13,2,1,213322.0
2018-09-12,14,2,1,208954.0
2018-09-12,15,2,1,206239.0
2018-09-12,16,2,1,205434.0
2018-09-12,17,2,1,205165.0
2018-09-12,18,2,1,201636.0
2018-09-12,19,2,1,198135.0
2018-09-12,20,2,1,201467.0
2018-09-12,21,2,1,204504.0
2018-09-12,22,2,1,186511.0
2018-09-12,23,2,1,171914.0
2018-09-13,0,3,1,162733.0
2018-09-13,1,3,1,154629.0
2018-09-13,2,3,1,148291.0
2018-09-13,3,3,1,145411.0
2018-09-13,4,3,1,144410.0
2018-09-13,5,3,1,145654.0
2018-09-13,6,3,1,156356.0
2018-09-13,7,3,1,174808.0
2018-09-13,8,3,1,185679.0
2018-09-13,9,3,1,194808.0
2018-09-13,10,3,1,200566.0
2018-09-13,11,3,1,205226.0
2018-09-13,12,3,1,210666.0
2018-09-13,13,3,1,213498.0
2018-09-13,14,3,1,208689.0
2018-09-13,15,3,1,205941.0
2018-09-13,16,3,1,206291.0
2018-09-13,17,3,1,206761.0
2018-09-13,18,3,1,203493.0
2018-09-13,19,3,1,199566.0
2018-09-13,20,3,1,202879.0
2018-09-13,21,3,1,206084.0
2018-09-13,22,3,1,188736.0
2018-09-13,23,3,1,173563.0
2018-09-14,0,4,1,163745.0
2018-09-14,1,4,1,156489.0
2018-09-14,2,4,1,150048.0
2018-09-14,3,4,1,147409.0
2018-09-14,4,4,1,145770.0
2018-09-14,5,4,1,148101.0
2018-09-14,6,4,1,158700.0
2018-09-14,7,4,1,176736.0
2018-09-14,8,4,1,185832.0
2018-09-14,9,4,1,194875.0
2018-09-14,10,4,1,201406.0
2018-09-14,11,4,1,205933.0
2018-09-14,12,4,1,211352.0
2018-09-14,13,4,1,213714.0
2018-09-14,14,4,1,208748.0
2018-09-14,15,4,1,203628.0
2018-09-14,16,4,1,201644.0
2018-09-14,17,4,1,200616.0
2018-09-14,18,4,1,196870.0
2018-09-14,19,4,1,193604.0
2018-09-14,20,4,1,196604.0
2018-09-14,21,4,1,197904.0
2018-09-14,22,4,1,182256.0
2018-09-14,23,4,1,169015.0
2018-09-15,0,5,1,161773.0
2018-09-15,1,5,1,153894.0
2018-09-15,2,5,1,146639.0
2018-09-15,3,5,1,142659.0
2018-09-15,4,5,1,139158.0
2018-09-15,5,5,1,137333.0
2018-09-15,6,5,1,138686.0
2018-09-15,7,5,1,144012.0
2018-09-15,8,5,1,147939.0
2018-09-15,9,5,1,161379.0
2018-09-15,10,5,1,171465.0
2018-09-15,11,5,1,175905.0
2018-09-15,12,5,1,177594.0
2018-09-15,13,5,1,179744.0
2018-09-15,14,5,1,177058.0
2018-09-15,15,5,1,169478.0
2018-09-15,16,5,1,165538.0
2018-09-15,17,5,1,164817.0
2018-09-15,18,5,1,163511.0
2018-09-15,19,5,1,163081.0
2018-09-15,20,5,1,169692.0
2018-09-15,21,5,1,177204.0
2018-09-15,22,5,1,167117.0
2018-09-15,23,5,1,158264.0
2018-09-16,0,6,1,148587.0
2018-09-16,1,6,1,139769.0
2018-09-16,2,6,1,132945.0
2018-09-16,3,6,1,129801.0
2018-09-16,4,6,1,126601.0
2018-09-16,5,6,1,125629.0
2018-09-16,6,6,1,127262.0
2018-09-16,7,6,1,128955.0
2018-09-16,8,6,1,128902.0
2018-09-16,9,6,1,139085.0
2018-09-16,10,6,1,148591.0
2018-09-16,11,6,1,155472.0
2018-09-16,12,6,1,159053.0
2018-09-16,13,6,1,163578.0
2018-09-16,14,6,1,165062.0
2018-09-16,15,6,1,158452.0
2018-09-16,16,6,1,154678.0
2018-09-16,17,6,1,154231.0
2018-09-16,18,6,1,154266.0
2018-09-16,19,6,1,155514.0
2018-09-16,20,6,1,166202.0
2018-09-16,21,6,1,177075.0
2018-09-16,22,6,1,169303.0
2018-09-16,23,6,1,157714.0
2018-09-17,0,0,1,148255.0
2018-09-17,1,0,1,140326.0
2018-09-17,2,0,1,134803.0
2018-09-17,3,0,1,133359.0
2018-09-17,4,0,1,132686.0
2018-09-17,5,0,1,136523.0
2018-09-17,6,0,1,150170.0
2018-09-17,7,0,1,172433.0
2018-09-17,8,0,1,182153.0
2018-09-17,9,0,1,190307.0
2018-09-17,10,0,1,198029.0
2018-09-17,11,0,1,203224.0
2018-09-17,12,0,1,208708.0
2018-09-17,13,0,1,210585.0
2018-09-17,14,0,1,206615.0
2018-09-17,15,0,1,202962.0
2018-09-17,16,0,1,201968.0
2018-09-17,17,0,1,201561.0
2018-09-17,18,0,1,197951.0
2018-09-17,19,0,1,194630.0
2018-09-17,20,0,1,201605.0
2018-09-17,21,0,1,203271.0
2018-09-17,22,0,1,184728.0
2018-09-17,23,0,1,168740.0
2018-09-18,0,1,1,159221.0
2018-09-18,1,1,1,152244.0
2018-09-18,2,1,1,147201.0
2018-09-18,3,1,1,144445.0
2018-09-18,4,1,1,143571.0
2018-09-18,5,1,1,145367.0
2018-09-18,6,1,1,156275.0
2018-09-18,7,1,1,176888.0
2018-09-18,8,1,1,185969.0
2018-09-18,9,1,1,193459.0
2018-09-18,10,1,1,199684.0
2018-09-18,11,1,1,203341.0
2018-09-18,12,1,1,208766.0
2018-09-18,13,1,1,211488.0
2018-09-18,14,1,1,206256.0
2018-09-18,15,1,1,203084.0
2018-09-18,16,1,1,203070.0
2018-09-18,17,1,1,202739.0
2018-09-18,18,1,1,199142.0
2018-09-18,19,1,1,196040.0
2018-09-18,20,1,1,202433.0
2018-09-18,21,1,1,204263.0
2018-09-18,22,1,1,184851.0
2018-09-18,23,1,1,169194.0
2018-09-19,0,2,1,160530.0
2018-09-19,1,2,1,152140.0
2018-09-19,2,2,1,146985.0
2018-09-19,3,2,1,144529.0
2018-09-19,4,2,1,143826.0
2018-09-19,5,2,1,145843.0
2018-09-19,6,2,1,157601.0
2018-09-19,7,2,1,177405.0
2018-09-19,8,2,1,186611.0
2018-09-19,9,2,1,194239.0
2018-09-19,10,2,1,200196.0
2018-09-19,11,2,1,204592.0
2018-09-19,12,2,1,210136.0
2018-09-19,13,2,1,213080.0
2018-09-19,14,2,1,209009.0
2018-09-19,15,2,1,207119.0
2018-09-19,16,2,1,206536.0
2018-09-19,17,2,1,206887.0
2018-09-19,18,2,1,202769.0
2018-09-19,19,2,1,198283.0
2018-09-19,20,2,1,205215.0
2018-09-19,21,2,1,206965.0
2018-09-19,22,2,1,187823.0
2018-09-19,23,2,1,171740.0
2018-09-20,0,3,1,162796.0
2018-09-20,1,3,1,154460.0
2018-09-20,2,3,1,148287.0
2018-09-20,3,3,1,145756.0
2018-09-20,4,3,1,144098.0
2018-09-20,5,3,1,145376.0
2018-09-20,6,3,1,156278.0
2018-09-20,7,3,1,177243.0
2018-09-20,8,3,1,185744.0
2018-09-20,9,3,1,193993.0
2018-09-20,10,3,1,199864.0
2018-09-20,11,3,1,204486.0
2018-09-20,12,3,1,211337.0
2018-09-20,13,3,1,214101.0
2018-09-20,14,3,1,211001.0
2018-09-20,15,3,1,208603.0
2018-09-20,16,3,1,209575.0
2018-09-20,17,3,1,209685.0
2018-09-20,18,3,1,206505.0
2018-09-20,19,3,1,203229.0
2018-09-20,20,3,1,209268.0
2018-09-20,21,3,1,208918.0
2018-09-20,22,3,1,189187.0
2018-09-20,23,3,1,173180.0
2018-09-21,0,4,1,164612.0
2018-09-21,1,4,1,156366.0
2018-09-21,2,4,1,149232.0
2018-09-21,3,4,1,146870.0
2018-09-21,4,4,1,145389.0
2018-09-21,5,4,1,146656.0
2018-09-21,6,4,1,157403.0
2018-09-21,7,4,1,178058.0
2018-09-21,8,4,1,186852.0
2018-09-21,9,4,1,195534.0
2018-09-21,10,4,1,201331.0
2018-09-21,11,4,1,206736.0
2018-09-21,12,4,1,212512.0
2018-09-21,13,4,1,215353.0
2018-09-21,14,4,1,211258.0
2018-09-21,15,4,1,207663.0
2018-09-21,16,4,1,206691.0
2018-09-21,17,4,1,204997.0
2018-09-21,18,4,1,200749.0
2018-09-21,19,4,1,197696.0
2018-09-21,20,4,1,201729.0
2018-09-21,21,4,1,201162.0
2018-09-21,22,4,1,184659.0
2018-09-21,23,4,1,171008.0
2018-09-22,0,5,1,164009.0
2018-09-22,1,5,1,156198.0
2018-09-22,2,5,1,147945.0
2018-09-22,3,5,1,144048.0
2018-09-22,4,5,1,141470.0
2018-09-22,5,5,1,140070.0
2018-09-22,6,5,1,141050.0
2018-09-22,7,5,1,147115.0
2018-09-22,8,5,1,151718.0
2018-09-22,9,5,1,164841.0
2018-09-22,10,5,1,175066.0
2018-09-22,11,5,1,180324.0
2018-09-22,12,5,1,183719.0
2018-09-22,13,5,1,187360.0
2018-09-22,14,5,1,185902.0
2018-09-22,15,5,1,179757.0
2018-09-22,16,5,1,175963.0
2018-09-22,17,5,1,173485.0
2018-09-22,18,5,1,173291.0
2018-09-22,19,5,1,172642.0
2018-09-22,20,5,1,180105.0
2018-09-22,21,5,1,184410.0
2018-09-22,22,5,1,172713.0
2018-09-22,23,5,1,162552.0
2018-09-23,0,6,1,153182.0
2018-09-23,1,6,1,144442.0
2018-09-23,2,6,1,137196.0
2018-09-23,3,6,1,132774.0
2018-09-23,4,6,1,129510.0
2018-09-23,5,6,1,129376.0
2018-09-23,6,6,1,130127.0
2018-09-23,7,6,1,132478.0
