date,value,weekday,working_day
2020-10-01,4002749.0,3,1
2020-10-02,3972781.0,4,1
2020-10-03,3473666.0,5,1
2020-10-04,3253263.0,6,1
2020-10-05,3863449.0,0,1
2020-10-06,3966388.0,1,1
2020-10-07,4000694.0,2,1
2020-10-08,4019168.0,3,1
2020-10-09,3892236.0,4,1
2020-10-10,3482237.0,5,1
2020-10-11,3196233.0,6,1
2020-10-12,3251443.0,0,0
2020-10-13,3849616.0,1,1
2020-10-14,4011461.0,2,1
2020-10-15,4034704.0,3,1
2020-10-16,4014289.0,4,1
2020-10-17,3624510.0,5,1
2020-10-18,3330016.0,6,1
2020-10-19,3938277.0,0,1
2020-10-20,4070481.0,1,1
2020-10-21,4034581.0,2,1
2020-10-22,4055912.0,3,1
2020-10-23,3973224.0,4,1
2020-10-24,3543840.0,5,1
2020-10-25,3429216.0,6,1
2020-10-26,3924356.0,0,1
2020-10-27,4063186.0,1,1
2020-10-28,4097409.0,2,1
2020-10-29,4104081.0,3,1
2020-10-30,4043686.0,4,1
2020-10-31,3589010.0,5,1
2020-11-01,3282437.0,6,0
2020-11-02,3691896.0,0,1
2020-11-03,3996739.0,1,1
2020-11-04,4161388.0,2,1
2020-11-05,4167640.0,3,1
2020-11-06,4049384.0,4,1
2020-11-07,3615072.0,5,1
2020-11-08,3329246.0,6,1
2020-11-09,3940800.0,0,1
2020-11-10,4077698.0,1,1
2020-11-11,4123004.0,2,1
2020-11-12,4124254.0,3,1
2020-11-13,4088136.0,4,1
2020-11-14,3671712.0,5,1
2020-11-15,3337799.0,6,1
2020-11-16,3957901.0,0,1
2020-11-17,4095900.0,1,1
2020-11-18,4123692.0,2,1
2020-11-19,4080145.0,3,1
2020-11-20,4056942.0,4,1
2020-11-21,3695496.0,5,1
2020-11-22,3494218.0,6,1
2020-11-23,4190574.0,0,1
2020-11-24,4360190.0,1,1
2020-11-25,4394530.0,2,1
2020-11-26,4374137.0,3,1
2020-11-27,4333818.0,4,1
2020-11-28,3862450.0,5,1
2020-11-29,3614170.0,6,1
2020-11-30,4268152.0,0,1
2020-12-01,4285907.0,1,1
2020-12-02,4338963.0,2,1
2020-12-03,4467612.0,3,1
2020-12-04,4486421.0,4,1
2020-12-05,4089745.0,5,1
2020-12-06,3809579.0,6,0
2020-12-07,4010187.0,0,1
2020-12-08,3904601.0,1,0
2020-12-09,4554546.0,2,1
2020-12-10,4614584.0,3,1
2020-12-11,4470082.0,4,1
2020-12-12,3877545.0,5,1
2020-12-13,3680238.0,6,1
2020-12-14,4342677.0,0,1
2020-12-15,4391458.0,1,1
2020-12-16,4489695.0,2,1
2020-12-17,4477700.0,3,1
2020-12-18,4449422.0,4,1
2020-12-19,3980017.0,5,1
2020-12-20,3697116.0,6,1
2020-12-21,4287629.0,0,1
2020-12-22,4287052.0,1,1
2020-12-23,4160822.0,2,1
2020-12-24,3665693.0,3,1
2020-12-25,3249486.0,4,0
2020-12-26,3635104.0,5,1
2020-12-27,3687140.0,6,1
2020-12-28,4149036.0,0,1
2020-12-29,4185143.0,1,1
2020-12-30,4189581.0,2,1
2020-12-31,3903641.0,3,1
2021-01-01,3447073.0,4,0
2021-01-02,3867892.0,5,1
2021-01-03,3899502.0,6,1
2021-01-04,4563905.0,0,1
2021-01-05,4647728.0,1,1
2021-01-06,4026231.0,2,0
2021-01-07,4920229.0,3,1
2021-01-08,5024633.0,4,1
2021-01-09,4453040.0,5,1
2021-01-10,4234248.0,6,1
2021-01-11,4894622.0,0,1
2021-01-12,5074207.0,1,1
2021-01-13,5063772.0,2,1
2021-01-14,5038463.0,3,1
2021-01-15,4975157.0,4,1
2021-01-16,4429765.0,5,1
2021-01-17,4114808.0,6,1
2021-01-18,4805672.0,0,1
2021-01-19,4903743.0,1,1
2021-01-20,4905822.0,2,1
2021-01-21,4728292.0,3,1
2021-01-22,4580392.0,4,1
2021-01-23,4126622.0,5,1
2021-01-24,3761795.0,6,1
2021-01-25,4470663.0,0,1
2021-01-26,4438239.0,1,1
2021-01-27,4315221.0,2,1
2021-01-28,4274091.0,3,1
2021-01-29,4182768.0,4,1
2021-01-30,3846008.0,5,1
2021-01-31,3607420.0,6,1
2021-02-01,4184546.0,0,1
2021-02-02,4279406.0,1,1
2021-02-03,4264014.0,2,1
2021-02-04,4253661.0,3,1
2021-02-05,4250486.0,4,1
2021-02-06,3835359.0,5,1
2021-02-07,3629285.0,6,1
2021-02-08,4340134.0,0,1
2021-02-09,4556755.0,1,1
2021-02-10,4424690.0,2,1
2021-02-11,4366385.0,3,1
2021-02-12,4281726.0,4,1
2021-02-13,3810026.0,5,1
2021-02-14,3623200.0,6,1
2021-02-15,4261321.0,0,1
2021-02-16,4321366.0,1,1
2021-02-17,4324616.0,2,1
2021-02-18,4341119.0,3,1
2021-02-19,4299874.0,4,1
2021-02-20,3847234.0,5,1
2021-02-21,3667281.0,6,1
2021-02-22,4262300.0,0,1
2021-02-23,4313169.0,1,1
2021-02-24,4301891.0,2,1
2021-02-25,4284694.0,3,1
2021-02-26,4259867.0,4,1
2021-02-27,3815281.0,5,1
2021-02-28,3553089.0,6,1
2021-03-01,4195412.0,0,1
2021-03-02,4308682.0,1,1
2021-03-03,4287191.0,2,1
2021-03-04,4250276.0,3,1
2021-03-05,4220890.0,4,1
2021-03-06,3762634.0,5,1
2021-03-07,3553986.0,6,1
2021-03-08,4252061.0,0,1
2021-03-09,4360360.0,1,1
2021-03-10,4308790.0,2,1
2021-03-11,4245092.0,3,1
2021-03-12,4177507.0,4,1
2021-03-13,3702634.0,5,1
2021-03-14,3475485.0,6,1
2021-03-15,4137255.0,0,1
2021-03-16,4207937.0,1,1
2021-03-17,4207816.0,2,1
2021-03-18,4254006.0,3,1
2021-03-19,4040517.0,4,1
2021-03-20,3834124.0,5,1
2021-03-21,3606019.0,6,1
2021-03-22,4214942.0,0,1
2021-03-23,4243333.0,1,1
2021-03-24,4199875.0,2,1
2021-03-25,4145479.0,3,1
2021-03-26,4104919.0,4,1
2021-03-27,3704064.0,5,1
2021-03-28,3263315.0,6,1
2021-03-29,3962467.0,0,1
2021-03-30,3984613.0,1,1
2021-03-31,3897772.0,2,1
2021-04-01,3452628.0,3,0
2021-04-02,3174476.0,4,0
2021-04-03,3284395.0,5,1
2021-04-04,3136069.0,6,1
2021-04-05,3433327.0,0,1
2021-04-06,3881951.0,1,1
2021-04-07,4034244.0,2,1
2021-04-08,4066899.0,3,1
2021-04-09,4068442.0,4,1
2021-04-10,3638726.0,5,1
2021-04-11,3365750.0,6,1
2021-04-12,3939768.0,0,1
2021-04-13,4108313.0,1,1
2021-04-14,4085722.0,2,1
2021-04-15,4114432.0,3,1
2021-04-16,4059529.0,4,1
2021-04-17,3640567.0,5,1
2021-04-18,3366207.0,6,1
2021-04-19,3990157.0,0,1
2021-04-20,4064160.0,1,1
2021-04-21,4065017.0,2,1
2021-04-22,4081391.0,3,1
2021-04-23,3912160.0,4,1
2021-04-24,3541937.0,5,1
2021-04-25,3353903.0,6,1
2021-04-26,3945480.0,0,1
2021-04-27,4025484.0,1,1
2021-04-28,3983684.0,2,1
2021-04-29,3979954.0,3,1
2021-04-30,3910932.0,4,1
2021-05-01,3272449.0,5,0
2021-05-02,3163802.0,6,1
2021-05-03,3788651.0,0,1
2021-05-04,3938601.0,1,1
2021-05-05,3946874.0,2,1
2021-05-06,3923710.0,3,1
2021-05-07,3884849.0,4,1
2021-05-08,3479823.0,5,1
2021-05-09,3261671.0,6,1
2021-05-10,3818003.0,0,1
2021-05-11,3917760.0,1,1
2021-05-12,3929406.0,2,1
2021-05-13,3972195.0,3,1
2021-05-14,3918097.0,4,1
2021-05-15,3517270.0,5,1
2021-05-16,3287364.0,6,1
2021-05-17,3814466.0,0,1
2021-05-18,3978550.0,1,1
2021-05-19,4002657.0,2,1
2021-05-20,3984759.0,3,1
2021-05-21,3951885.0,4,1
2021-05-22,3525562.0,5,1
2021-05-23,3253451.0,6,1
2021-05-24,3721277.0,0,1
2021-05-25,3913549.0,1,1
2021-05-26,3963698.0,2,1
2021-05-27,3977013.0,3,1
2021-05-28,3930436.0,4,1
2021-05-29,3572254.0,5,1
2021-05-30,3305060.0,6,1
2021-05-31,3910825.0,0,1
2021-06-01,3991047.0,1,1
2021-06-02,4009366.0,2,1
2021-06-03,3996380.0,3,1
2021-06-04,3959198.0,4,1
2021-06-05,3549493.0,5,1
2021-06-06,3274731.0,6,1
2021-06-07,3946321.0,0,1
2021-06-08,4129303.0,1,1
2021-06-09,4189700.0,2,1
2021-06-10,4238249.0,3,1
2021-06-11,4190215.0,4,1
2021-06-12,3794406.0,5,1
2021-06-13,3527342.0,6,1
2021-06-14,4233168.0,0,1
2021-06-15,4362091.0,1,1
2021-06-16,4321693.0,2,1
2021-06-17,4172883.0,3,1
2021-06-18,4095464.0,4,1
2021-06-19,3679713.0,5,1
2021-06-20,3359215.0,6,1
2021-06-21,3960000.0,0,1
2021-06-22,4053345.0,1,1
2021-06-23,3985061.0,2,1
2021-06-24,3806372.0,3,1
2021-06-25,3960158.0,4,1
2021-06-26,3696809.0,5,1
2021-06-27,3436678.0,6,1
2021-06-28,4015594.0,0,1
2021-06-29,4160278.0,1,1
2021-06-30,4259103.0,2,1
2021-07-01,4266341.0,3,1
2021-07-02,4287637.0,4,1
2021-07-03,3922043.0,5,1
2021-07-04,3682324.0,6,1
2021-07-05,4339060.0,0,1
2021-07-06,4381933.0,1,1
2021-07-07,4239025.0,2,1
2021-07-08,4199339.0,3,1
2021-07-09,4268241.0,4,1
2021-07-10,3967355.0,5,1
2021-07-11,3749883.0,6,1
2021-07-12,4318212.0,0,1
2021-07-13,4228452.0,1,1
2021-07-14,4223391.0,2,1
2021-07-15,4263312.0,3,1
2021-07-16,4319520.0,4,1
2021-07-17,4006112.0,5,1
2021-07-18,3730907.0,6,1
2021-07-19,4395600.0,0,1
2021-07-20,4494578.0,1,1
2021-07-21,4552935.0,2,1
2021-07-22,4613316.0,3,1
2021-07-23,4557726.0,4,1
2021-07-24,4045760.0,5,1
2021-07-25,3679645.0,6,1
2021-07-26,4227132.0,0,1
2021-07-27,4352019.0,1,1
2021-07-28,4411493.0,2,1
2021-07-29,4480862.0,3,1
2021-07-30,4430000.0,4,1
2021-07-31,3884569.0,5,1
2021-08-01,3450744.0,6,1
2021-08-02,3929694.0,0,1
2021-08-03,4064530.0,1,1
2021-08-04,4127860.0,2,1
2021-08-05,4184412.0,3,1
2021-08-06,4152535.0,4,1
2021-08-07,3825636.0,5,1
2021-08-08,3484613.0,6,1
2021-08-09,3907714.0,0,1
2021-08-10,4044532.0,1,1
2021-08-11,4193904.0,2,1
2021-08-12,4311737.0,3,1
2021-08-13,4346661.0,4,1
2021-08-14,4184148.0,5,1
2021-08-15,3932654.0,6,0
2021-08-16,4148274.0,0,1
2021-08-17,4130939.0,1,1
2021-08-18,4108861.0,2,1
2021-08-19,4093057.0,3,1
2021-08-20,4105634.0,4,1
2021-08-21,3853616.0,5,1
2021-08-22,3625018.0,6,1
2021-08-23,4182973.0,0,1
2021-08-24,4251062.0,1,1
2021-08-25,4202427.0,2,1
2021-08-26,4259256.0,3,1
2021-08-27,4278443.0,4,1
2021-08-28,3847839.0,5,1
2021-08-29,3532355.0,6,1
2021-08-30,4099203.0,0,1
2021-08-31,4251297.0,1,1
2021-09-01,4211794.0,2,1
2021-09-02,4167337.0,3,1
2021-09-03,4161298.0,4,1
2021-09-04,3747314.0,5,1
2021-09-05,3537151.0,6,1
2021-09-06,4270790.0,0,1
2021-09-07,4383473.0,1,1
2021-09-08,4290154.0,2,1
2021-09-09,4305924.0,3,1
2021-09-10,4219562.0,4,1
2021-09-11,3765383.0,5,1
2021-09-12,3536138.0,6,1
2021-09-13,4144482.0,0,1
2021-09-14,4236761.0,1,1
2021-09-15,4196190.0,2,1
2021-09-16,4081749.0,3,1
2021-09-17,4039702.0,4,1
2021-09-18,3593557.0,5,1
2021-09-19,3299575.0,6,1
2021-09-20,3883015.0,0,1
2021-09-21,3907799.0,1,1
2021-09-22,3950906.0,2,1
2021-09-23,3957742.0,3,1
2021-09-24,3937213.0,4,1
2021-09-25,3560195.0,5,1
2021-09-26,3276256.0,6,1
2021-09-27,3890141.0,0,1
2021-09-28,4022587.0,1,1
2021-09-29,4025626.0,2,1
2021-09-30,3990377.0,3,1
2021-10-01,3958428.0,4,1
2021-10-02,3526146.0,5,1
2021-10-03,3271490.0,6,1
2021-10-04,3729677.0,0,1
2021-10-05,3867320.0,1,1
2021-10-06,3960105.0,2,1
2021-10-07,3916316.0,3,1
2021-10-08,3888398.0,4,1
2021-10-09,3473562.0,5,1
2021-10-10,3189800.0,6,1
2021-10-11,3473800.0,0,1
2021-10-12,3256978.0,1,0
2021-10-13,3798415.0,2,1
2021-10-14,3846012.0,3,1
2021-10-15,3894454.0,4,1
2021-10-16,3502666.0,5,1
2021-10-17,3262877.0,6,1
2021-10-18,3855180.0,0,1
2021-10-19,3953378.0,1,1
2021-10-20,3949784.0,2,1
2021-10-21,3925412.0,3,1
2021-10-22,3874129.0,4,1
2021-10-23,3477850.0,5,1
2021-10-24,3237831.0,6,1
2021-10-25,3825974.0,0,1
2021-10-26,3949365.0,1,1
2021-10-27,3940233.0,2,1
2021-10-28,3939560.0,3,1
2021-10-29,3961763.0,4,1
2021-10-30,3581140.0,5,1
2021-10-31,3399476.0,6,1
2021-11-01,3277507.0,0,0
2021-11-02,3842469.0,1,1
2021-11-03,3999497.0,2,1
2021-11-04,4043948.0,3,1
2021-11-05,4083045.0,4,1
2021-11-06,3730228.0,5,1
2021-11-07,3518642.0,6,1
2021-11-08,4092355.0,0,1
2021-11-09,4159232.0,1,1
2021-11-10,4223622.0,2,1
2021-11-11,4232425.0,3,1
2021-11-12,4195391.0,4,1
2021-11-13,3723039.0,5,1
2021-11-14,3487202.0,6,1
2021-11-15,4121583.0,0,1
2021-11-16,4269636.0,1,1
2021-11-17,4273644.0,2,1
2021-11-18,4312995.0,3,1
2021-11-19,4304437.0,4,1
2021-11-20,3880894.0,5,1
2021-11-21,3576299.0,6,1
2021-11-22,4254666.0,0,1
2021-11-23,4409690.0,1,1
2021-11-24,4493082.0,2,1
2021-11-25,4488395.0,3,1
2021-11-26,4462132.0,4,1
2021-11-27,4068490.0,5,1
2021-11-28,3882788.0,6,1
2021-11-29,4459168.0,0,1
2021-11-30,4530278.0,1,1
2021-12-01,4555668.0,2,1
2021-12-02,4563375.0,3,1
2021-12-03,4513324.0,4,1
2021-12-04,4050658.0,5,1
2021-12-05,3752042.0,6,1
2021-12-06,3800282.0,0,0
2021-12-07,4038840.0,1,1
2021-12-08,3870485.0,2,0
2021-12-09,4456469.0,3,1
2021-12-10,4430765.0,4,1
2021-12-11,3972995.0,5,1
2021-12-12,3693652.0,6,1
2021-12-13,4348604.0,0,1
2021-12-14,4476194.0,1,1
2021-12-15,4489292.0,2,1
2021-12-16,4508750.0,3,1
2021-12-17,4469338.0,4,1
2021-12-18,4032382.0,5,1
2021-12-19,3754429.0,6,1
2021-12-20,4416693.0,0,1
2021-12-21,4422609.0,1,1
2021-12-22,4340474.0,2,1
2021-12-23,4151490.0,3,1
2021-12-24,3585823.0,4,1
2021-12-25,3088138.0,5,0
2021-12-26,3272059.0,6,1
2021-12-27,3686647.0,0,1
2021-12-28,3729169.0,1,1
2021-12-29,3692921.0,2,1
2021-12-30,3689439.0,3,1
2021-12-31,3331056.0,4,1
