date,hour,value
18/11/2021,21,336.62
18/11/2021,22,315.18
18/11/2021,23,305.19
19/11/2021,0,272.89
19/11/2021,1,271.05
19/11/2021,2,268.13
19/11/2021,3,250.6
19/11/2021,4,252.21
19/11/2021,5,267.41
19/11/2021,6,278.6
19/11/2021,7,286.91
19/11/2021,8,313.78
19/11/2021,9,298.73
19/11/2021,10,302.74
19/11/2021,11,299.79
19/11/2021,12,302.47
19/11/2021,13,302.24
19/11/2021,14,291.83
19/11/2021,15,293.13
19/11/2021,16,302.57
19/11/2021,17,317.09
19/11/2021,18,353.83
19/11/2021,19,355.12
19/11/2021,20,343.72
19/11/2021,21,314.47
19/11/2021,22,298.86
19/11/2021,23,299.22
20/11/2021,0,263.26
20/11/2021,1,256.84
20/11/2021,2,253.81
20/11/2021,3,246.15
20/11/2021,4,242.95
20/11/2021,5,244.17
20/11/2021,6,246.12
20/11/2021,7,251.6
20/11/2021,8,247.68
20/11/2021,9,266.05
20/11/2021,10,269.42
20/11/2021,11,263.6
20/11/2021,12,272.41
20/11/2021,13,259.77
20/11/2021,14,255.66
20/11/2021,15,266.55
20/11/2021,16,282.0
20/11/2021,17,289.59
20/11/2021,18,314.75
20/11/2021,19,319.31
20/11/2021,20,318.29
20/11/2021,21,306.36
20/11/2021,22,296.3
20/11/2021,23,301.65
21/11/2021,0,332.76
21/11/2021,1,314.06
21/11/2021,2,304.08
21/11/2021,3,297.44
21/11/2021,4,294.58
21/11/2021,5,290.84
21/11/2021,6,276.14
21/11/2021,7,269.04
21/11/2021,8,265.52
21/11/2021,9,275.1
21/11/2021,10,273.0
21/11/2021,11,269.28
21/11/2021,12,269.96
21/11/2021,13,258.67
21/11/2021,14,251.38
21/11/2021,15,253.4
21/11/2021,16,271.08
21/11/2021,17,297.6
21/11/2021,18,312.83
21/11/2021,19,317.56
21/11/2021,20,301.34
21/11/2021,21,293.96
21/11/2021,22,276.72
21/11/2021,23,264.32
22/11/2021,0,286.35
22/11/2021,1,274.36
22/11/2021,2,253.96
22/11/2021,3,254.63
22/11/2021,4,249.33
22/11/2021,5,255.18
22/11/2021,6,294.6
22/11/2021,7,301.65
22/11/2021,8,327.27
22/11/2021,9,319.72
22/11/2021,10,324.51
22/11/2021,11,321.51
22/11/2021,12,323.48
22/11/2021,13,318.53
22/11/2021,14,305.0
22/11/2021,15,306.33
22/11/2021,16,307.64
22/11/2021,17,317.68
22/11/2021,18,344.96
22/11/2021,19,351.45
22/11/2021,20,353.65
22/11/2021,21,324.41
22/11/2021,22,300.44
22/11/2021,23,295.71
23/11/2021,0,263.6
23/11/2021,1,253.11
23/11/2021,2,248.23
23/11/2021,3,241.51
23/11/2021,4,238.82
23/11/2021,5,247.77
23/11/2021,6,260.82
23/11/2021,7,272.09
23/11/2021,8,292.65
23/11/2021,9,288.1
23/11/2021,10,294.03
23/11/2021,11,290.24
23/11/2021,12,288.91
23/11/2021,13,288.94
23/11/2021,14,279.03
23/11/2021,15,284.96
23/11/2021,16,292.49
23/11/2021,17,308.56
23/11/2021,18,349.58
23/11/2021,19,358.76
23/11/2021,20,369.91
23/11/2021,21,356.36
23/11/2021,22,313.36
23/11/2021,23,308.46
24/11/2021,0,282.45
24/11/2021,1,266.23
24/11/2021,2,254.6
24/11/2021,3,243.21
24/11/2021,4,242.54
24/11/2021,5,264.06
24/11/2021,6,288.78
24/11/2021,7,312.34
24/11/2021,8,339.41
24/11/2021,9,326.63
24/11/2021,10,316.6
24/11/2021,11,306.56
24/11/2021,12,303.33
24/11/2021,13,296.95
24/11/2021,14,271.17
24/11/2021,15,262.47
24/11/2021,16,276.95
24/11/2021,17,289.99
24/11/2021,18,318.13
24/11/2021,19,328.24
24/11/2021,20,333.13
24/11/2021,21,320.17
24/11/2021,22,281.34
24/11/2021,23,272.28
25/11/2021,0,281.44
25/11/2021,1,273.74
25/11/2021,2,261.89
25/11/2021,3,254.95
25/11/2021,4,258.08
25/11/2021,5,271.86
25/11/2021,6,272.5
25/11/2021,7,286.54
25/11/2021,8,322.37
25/11/2021,9,318.73
25/11/2021,10,315.44
25/11/2021,11,306.67
25/11/2021,12,299.05
25/11/2021,13,295.18
25/11/2021,14,278.75
25/11/2021,15,274.98
25/11/2021,16,289.65
25/11/2021,17,303.14
25/11/2021,18,333.93
25/11/2021,19,339.8
25/11/2021,20,342.82
25/11/2021,21,333.96
25/11/2021,22,301.09
25/11/2021,23,289.91
26/11/2021,0,295.43
26/11/2021,1,287.6
26/11/2021,2,276.63
26/11/2021,3,257.19
26/11/2021,4,245.92
26/11/2021,5,270.12
26/11/2021,6,277.16
26/11/2021,7,287.35
26/11/2021,8,318.35
26/11/2021,9,310.12
26/11/2021,10,311.1
26/11/2021,11,301.18
26/11/2021,12,296.78
26/11/2021,13,293.48
26/11/2021,14,254.74
26/11/2021,15,254.85
26/11/2021,16,291.63
26/11/2021,17,312.06
26/11/2021,18,335.09
26/11/2021,19,337.41
26/11/2021,20,336.03
26/11/2021,21,326.39
26/11/2021,22,306.92
26/11/2021,23,298.74
27/11/2021,0,277.01
27/11/2021,1,275.26
27/11/2021,2,266.09
27/11/2021,3,247.94
27/11/2021,4,231.56
27/11/2021,5,225.8
27/11/2021,6,225.3
27/11/2021,7,256.7
27/11/2021,8,258.93
27/11/2021,9,267.46
27/11/2021,10,265.56
27/11/2021,11,250.03
27/11/2021,12,215.44
27/11/2021,13,215.08
27/11/2021,14,215.29
27/11/2021,15,214.73
27/11/2021,16,244.06
27/11/2021,17,276.79
27/11/2021,18,298.8
27/11/2021,19,294.28
27/11/2021,20,291.93
27/11/2021,21,275.06
27/11/2021,22,268.51
27/11/2021,23,255.22
28/11/2021,0,265.17
28/11/2021,1,253.41
28/11/2021,2,244.7
28/11/2021,3,237.86
28/11/2021,4,232.66
28/11/2021,5,229.92
28/11/2021,6,236.39
28/11/2021,7,239.87
28/11/2021,8,239.88
28/11/2021,9,250.6
28/11/2021,10,250.8
28/11/2021,11,251.81
28/11/2021,12,238.6
28/11/2021,13,237.32
28/11/2021,14,237.13
28/11/2021,15,235.36
28/11/2021,16,244.47
28/11/2021,17,286.73
28/11/2021,18,305.76
28/11/2021,19,296.03
28/11/2021,20,285.27
28/11/2021,21,284.51
28/11/2021,22,262.51
28/11/2021,23,243.14
29/11/2021,0,253.16
29/11/2021,1,247.16
29/11/2021,2,148.37
29/11/2021,3,138.32
29/11/2021,4,138.85
29/11/2021,5,242.14
29/11/2021,6,245.34
29/11/2021,7,266.23
29/11/2021,8,293.09
29/11/2021,9,293.69
29/11/2021,10,300.52
29/11/2021,11,288.08
29/11/2021,12,285.96
29/11/2021,13,287.55
29/11/2021,14,275.99
29/11/2021,15,291.63
29/11/2021,16,300.85
29/11/2021,17,314.26
29/11/2021,18,350.13
29/11/2021,19,356.26
29/11/2021,20,381.58
29/11/2021,21,358.77
29/11/2021,22,336.66
29/11/2021,23,324.98
30/11/2021,0,312.88
30/11/2021,1,308.52
30/11/2021,2,300.65
30/11/2021,3,280.73
30/11/2021,4,274.08
30/11/2021,5,297.51
30/11/2021,6,333.33
30/11/2021,7,353.27
30/11/2021,8,379.79
30/11/2021,9,374.28
30/11/2021,10,379.22
30/11/2021,11,366.9
30/11/2021,12,350.31
30/11/2021,13,350.2
30/11/2021,14,341.92
30/11/2021,15,345.79
30/11/2021,16,358.68
30/11/2021,17,381.42
30/11/2021,18,403.77
30/11/2021,19,397.1
30/11/2021,20,395.94
30/11/2021,21,395.88
30/11/2021,22,363.56
30/11/2021,23,333.36
01/12/2021,0,362.45
01/12/2021,1,328.72
01/12/2021,2,313.94
01/12/2021,3,295.76
01/12/2021,4,258.64
01/12/2021,5,257.86
01/12/2021,6,305.18
01/12/2021,7,336.56
01/12/2021,8,360.49
01/12/2021,9,335.15
01/12/2021,10,331.98
01/12/2021,11,326.82
01/12/2021,12,322.71
01/12/2021,13,318.85
01/12/2021,14,300.91
01/12/2021,15,309.53
01/12/2021,16,315.2
01/12/2021,17,324.48
01/12/2021,18,361.35
01/12/2021,19,376.93
01/12/2021,20,379.05
01/12/2021,21,348.8
01/12/2021,22,320.95
01/12/2021,23,262.46
02/12/2021,0,292.98
02/12/2021,1,256.52
02/12/2021,2,249.46
02/12/2021,3,247.0
02/12/2021,4,225.44
02/12/2021,5,242.38
02/12/2021,6,248.44
02/12/2021,7,298.47
02/12/2021,8,328.09
02/12/2021,9,325.49
02/12/2021,10,315.98
02/12/2021,11,270.03
02/12/2021,12,267.46
02/12/2021,13,258.72
02/12/2021,14,232.95
02/12/2021,15,248.3
02/12/2021,16,260.51
02/12/2021,17,326.75
02/12/2021,18,354.06
02/12/2021,19,369.68
02/12/2021,20,375.37
02/12/2021,21,375.06
02/12/2021,22,339.68
02/12/2021,23,334.24
03/12/2021,0,305.95
03/12/2021,1,271.96
03/12/2021,2,254.75
03/12/2021,3,251.11
03/12/2021,4,249.96
03/12/2021,5,254.66
03/12/2021,6,260.29
03/12/2021,7,289.24
03/12/2021,8,326.35
03/12/2021,9,323.81
03/12/2021,10,306.67
03/12/2021,11,287.14
03/12/2021,12,279.65
03/12/2021,13,274.15
03/12/2021,14,257.4
03/12/2021,15,265.77
03/12/2021,16,293.78
03/12/2021,17,336.94
03/12/2021,18,368.03
03/12/2021,19,367.38
03/12/2021,20,367.82
03/12/2021,21,358.87
03/12/2021,22,316.84
03/12/2021,23,289.72
04/12/2021,0,305.9
04/12/2021,1,285.75
04/12/2021,2,262.0
04/12/2021,3,243.35
04/12/2021,4,243.69
04/12/2021,5,242.27
04/12/2021,6,244.44
04/12/2021,7,261.17
04/12/2021,8,276.44
04/12/2021,9,285.04
04/12/2021,10,283.46
04/12/2021,11,279.63
04/12/2021,12,282.09
04/12/2021,13,272.87
04/12/2021,14,270.29
04/12/2021,15,260.91
04/12/2021,16,277.2
04/12/2021,17,303.62
04/12/2021,18,310.44
04/12/2021,19,309.14
04/12/2021,20,301.25
04/12/2021,21,309.63
04/12/2021,22,288.88
04/12/2021,23,274.3
05/12/2021,0,228.49
05/12/2021,1,146.96
05/12/2021,2,118.42
05/12/2021,3,31.55
05/12/2021,4,24.64
05/12/2021,5,23.24
05/12/2021,6,25.57
05/12/2021,7,33.57
05/12/2021,8,113.15
05/12/2021,9,120.43
05/12/2021,10,112.36
05/12/2021,11,60.94
05/12/2021,12,37.29
05/12/2021,13,41.67
05/12/2021,14,37.85
05/12/2021,15,24.85
05/12/2021,16,113.94
05/12/2021,17,230.72
05/12/2021,18,279.25
05/12/2021,19,303.06
05/12/2021,20,315.7
05/12/2021,21,317.23
05/12/2021,22,310.2
05/12/2021,23,288.34
06/12/2021,0,261.18
06/12/2021,1,249.0
06/12/2021,2,242.11
06/12/2021,3,234.81
06/12/2021,4,232.4
06/12/2021,5,231.36
06/12/2021,6,234.62
06/12/2021,7,243.05
06/12/2021,8,240.17
06/12/2021,9,239.4
06/12/2021,10,240.68
06/12/2021,11,239.74
06/12/2021,12,237.44
06/12/2021,13,241.08
06/12/2021,14,245.86
06/12/2021,15,261.71
06/12/2021,16,287.63
06/12/2021,17,309.84
06/12/2021,18,319.19
06/12/2021,19,325.25
06/12/2021,20,338.59
06/12/2021,21,310.38
06/12/2021,22,300.87
06/12/2021,23,285.6
07/12/2021,0,279.69
07/12/2021,1,254.2
07/12/2021,2,254.26
07/12/2021,3,255.19
07/12/2021,4,255.18
07/12/2021,5,276.67
07/12/2021,6,270.97
07/12/2021,7,287.31
07/12/2021,8,309.12
07/12/2021,9,306.48
07/12/2021,10,304.64
07/12/2021,11,296.11
07/12/2021,12,283.27
07/12/2021,13,268.2
07/12/2021,14,254.11
07/12/2021,15,255.3
07/12/2021,16,256.96
07/12/2021,17,278.7
07/12/2021,18,309.03
07/12/2021,19,319.26
07/12/2021,20,324.83
07/12/2021,21,311.71
07/12/2021,22,272.8
07/12/2021,23,258.61
08/12/2021,0,229.15
08/12/2021,1,156.28
08/12/2021,2,147.01
08/12/2021,3,65.57
08/12/2021,4,41.01
08/12/2021,5,39.3
08/12/2021,6,53.13
08/12/2021,7,51.48
08/12/2021,8,96.06
08/12/2021,9,79.04
08/12/2021,10,128.09
08/12/2021,11,36.55
08/12/2021,12,29.97
08/12/2021,13,73.68
08/12/2021,14,122.32
08/12/2021,15,110.71
08/12/2021,16,184.15
08/12/2021,17,226.13
08/12/2021,18,247.99
08/12/2021,19,287.9
08/12/2021,20,297.27
08/12/2021,21,296.07
08/12/2021,22,277.29
08/12/2021,23,250.76
09/12/2021,0,265.06
09/12/2021,1,237.43
09/12/2021,2,234.74
09/12/2021,3,234.01
09/12/2021,4,233.72
09/12/2021,5,237.31
09/12/2021,6,245.11
09/12/2021,7,296.35
09/12/2021,8,325.93
09/12/2021,9,319.99
09/12/2021,10,327.32
09/12/2021,11,305.29
09/12/2021,12,291.43
09/12/2021,13,289.72
09/12/2021,14,277.63
09/12/2021,15,290.39
09/12/2021,16,307.08
09/12/2021,17,320.75
09/12/2021,18,340.98
09/12/2021,19,342.46
09/12/2021,20,345.25
09/12/2021,21,330.83
09/12/2021,22,297.5
09/12/2021,23,261.0
10/12/2021,0,236.56
10/12/2021,1,231.93
10/12/2021,2,176.16
10/12/2021,3,140.9
10/12/2021,4,138.78
10/12/2021,5,174.41
10/12/2021,6,234.08
10/12/2021,7,271.12
10/12/2021,8,322.78
10/12/2021,9,323.92
10/12/2021,10,333.93
10/12/2021,11,318.94
10/12/2021,12,298.66
10/12/2021,13,297.29
10/12/2021,14,284.73
10/12/2021,15,286.83
10/12/2021,16,312.55
10/12/2021,17,326.6
10/12/2021,18,344.79
10/12/2021,19,353.77
10/12/2021,20,356.96
10/12/2021,21,335.78
10/12/2021,22,315.75
10/12/2021,23,294.01
11/12/2021,0,282.95
11/12/2021,1,276.41
11/12/2021,2,271.57
11/12/2021,3,265.31
11/12/2021,4,265.17
11/12/2021,5,271.3
11/12/2021,6,270.89
11/12/2021,7,260.95
11/12/2021,8,263.69
11/12/2021,9,269.07
11/12/2021,10,265.97
11/12/2021,11,282.79
11/12/2021,12,295.05
11/12/2021,13,307.52
11/12/2021,14,297.88
11/12/2021,15,306.18
11/12/2021,16,325.65
11/12/2021,17,351.17
11/12/2021,18,361.58
11/12/2021,19,360.25
11/12/2021,20,353.93
11/12/2021,21,356.12
11/12/2021,22,347.26
11/12/2021,23,334.33
12/12/2021,0,336.94
12/12/2021,1,325.97
12/12/2021,2,319.01
12/12/2021,3,302.13
12/12/2021,4,289.41
12/12/2021,5,294.58
12/12/2021,6,303.43
12/12/2021,7,321.68
12/12/2021,8,310.98
12/12/2021,9,324.55
12/12/2021,10,314.45
12/12/2021,11,305.29
12/12/2021,12,317.68
12/12/2021,13,319.13
12/12/2021,14,311.93
12/12/2021,15,303.04
12/12/2021,16,322.98
12/12/2021,17,356.88
12/12/2021,18,370.38
12/12/2021,19,373.81
12/12/2021,20,367.29
12/12/2021,21,364.67
12/12/2021,22,360.55
12/12/2021,23,329.83
13/12/2021,0,321.86
13/12/2021,1,298.29
13/12/2021,2,290.76
13/12/2021,3,289.23
13/12/2021,4,286.8
13/12/2021,5,300.06
13/12/2021,6,333.73
13/12/2021,7,350.34
13/12/2021,8,376.8
13/12/2021,9,370.31
13/12/2021,10,350.59
13/12/2021,11,347.44
13/12/2021,12,346.47
13/12/2021,13,347.79
13/12/2021,14,336.9
13/12/2021,15,340.49
13/12/2021,16,365.25
13/12/2021,17,386.71
13/12/2021,18,412.62
13/12/2021,19,417.85
13/12/2021,20,422.42
13/12/2021,21,404.43
13/12/2021,22,378.86
13/12/2021,23,354.18
14/12/2021,0,363.04
14/12/2021,1,356.66
14/12/2021,2,348.68
14/12/2021,3,319.94
14/12/2021,4,314.68
14/12/2021,5,332.48
14/12/2021,6,359.95
14/12/2021,7,359.95
14/12/2021,8,381.78
14/12/2021,9,377.6
14/12/2021,10,380.89
14/12/2021,11,357.48
14/12/2021,12,368.17
14/12/2021,13,373.42
14/12/2021,14,358.12
14/12/2021,15,370.25
14/12/2021,16,375.51
14/12/2021,17,386.85
14/12/2021,18,418.09
14/12/2021,19,424.37
14/12/2021,20,427.38
14/12/2021,21,403.64
14/12/2021,22,384.53
14/12/2021,23,358.34
15/12/2021,0,369.87
15/12/2021,1,355.67
15/12/2021,2,348.57
15/12/2021,3,333.31
15/12/2021,4,332.67
15/12/2021,5,359.02
15/12/2021,6,348.39
15/12/2021,7,366.41
15/12/2021,8,386.87
15/12/2021,9,382.51
15/12/2021,10,390.32
15/12/2021,11,386.02
15/12/2021,12,380.54
15/12/2021,13,380.78
15/12/2021,14,357.4
15/12/2021,15,364.05
15/12/2021,16,376.17
15/12/2021,17,387.04
15/12/2021,18,414.76
15/12/2021,19,421.84
15/12/2021,20,425.97
15/12/2021,21,411.82
15/12/2021,22,392.79
15/12/2021,23,369.44
16/12/2021,0,367.1
16/12/2021,1,354.79
16/12/2021,2,349.56
16/12/2021,3,333.71
16/12/2021,4,323.52
16/12/2021,5,338.49
16/12/2021,6,348.94
16/12/2021,7,392.72
16/12/2021,8,416.75
16/12/2021,9,412.03
16/12/2021,10,406.92
16/12/2021,11,403.51
16/12/2021,12,406.55
16/12/2021,13,407.58
16/12/2021,14,387.48
16/12/2021,15,391.72
16/12/2021,16,399.36
16/12/2021,17,416.81
16/12/2021,18,447.9
16/12/2021,19,451.76
16/12/2021,20,457.62
16/12/2021,21,428.72
16/12/2021,22,381.2
16/12/2021,23,369.98
17/12/2021,0,363.54
17/12/2021,1,348.43
17/12/2021,2,338.1
17/12/2021,3,324.97
17/12/2021,4,318.74
17/12/2021,5,341.26
17/12/2021,6,377.28
17/12/2021,7,399.41
17/12/2021,8,420.99
17/12/2021,9,419.0
17/12/2021,10,420.16
17/12/2021,11,418.09
17/12/2021,12,417.01
17/12/2021,13,416.48
17/12/2021,14,403.38
17/12/2021,15,406.77
17/12/2021,16,413.49
17/12/2021,17,425.87
17/12/2021,18,461.61
17/12/2021,19,462.7
17/12/2021,20,453.49
17/12/2021,21,422.67
17/12/2021,22,404.36
17/12/2021,23,384.29
18/12/2021,0,389.23
18/12/2021,1,379.47
18/12/2021,2,380.55
18/12/2021,3,345.78
18/12/2021,4,340.24
18/12/2021,5,348.73
18/12/2021,6,352.38
18/12/2021,7,377.45
18/12/2021,8,389.33
18/12/2021,9,388.52
18/12/2021,10,383.36
18/12/2021,11,378.54
18/12/2021,12,378.64
18/12/2021,13,359.81
18/12/2021,14,353.06
18/12/2021,15,372.49
18/12/2021,16,385.29
18/12/2021,17,395.22
18/12/2021,18,417.76
18/12/2021,19,423.64
18/12/2021,20,423.62
18/12/2021,21,405.4
18/12/2021,22,399.71
18/12/2021,23,397.25
19/12/2021,0,423.59
19/12/2021,1,406.36
19/12/2021,2,397.64
19/12/2021,3,358.84
19/12/2021,4,357.24
19/12/2021,5,358.09
19/12/2021,6,392.4
19/12/2021,7,403.47
19/12/2021,8,399.17
19/12/2021,9,405.38
19/12/2021,10,402.11
19/12/2021,11,399.67
19/12/2021,12,394.43
19/12/2021,13,394.48
19/12/2021,14,395.4
19/12/2021,15,393.3
19/12/2021,16,400.5
19/12/2021,17,420.59
19/12/2021,18,431.29
19/12/2021,19,437.76
19/12/2021,20,439.18
19/12/2021,21,430.6
19/12/2021,22,412.77
19/12/2021,23,406.5
20/12/2021,0,405.18
20/12/2021,1,390.44
20/12/2021,2,410.4
20/12/2021,3,355.26
20/12/2021,4,349.03
20/12/2021,5,365.26
20/12/2021,6,391.53
20/12/2021,7,437.79
20/12/2021,8,458.79
20/12/2021,9,457.12
20/12/2021,10,459.69
20/12/2021,11,457.45
20/12/2021,12,457.28
20/12/2021,13,460.62
20/12/2021,14,448.91
20/12/2021,15,452.72
20/12/2021,16,459.62
20/12/2021,17,460.52
20/12/2021,18,485.87
20/12/2021,19,493.28
20/12/2021,20,495.51
20/12/2021,21,488.53
20/12/2021,22,456.44
20/12/2021,23,426.52
21/12/2021,0,404.95
21/12/2021,1,393.17
21/12/2021,2,378.34
21/12/2021,3,343.24
21/12/2021,4,342.98
21/12/2021,5,383.35
21/12/2021,6,390.06
21/12/2021,7,405.32
21/12/2021,8,433.56
21/12/2021,9,432.83
21/12/2021,10,434.01
21/12/2021,11,425.88
21/12/2021,12,420.84
21/12/2021,13,418.78
21/12/2021,14,409.3
21/12/2021,15,416.08
21/12/2021,16,425.71
21/12/2021,17,433.53
21/12/2021,18,471.2
21/12/2021,19,479.63
21/12/2021,20,487.59
21/12/2021,21,470.08
21/12/2021,22,438.3
21/12/2021,23,417.23
22/12/2021,0,444.0
22/12/2021,1,441.92
22/12/2021,2,432.35
22/12/2021,3,427.86
22/12/2021,4,424.75
22/12/2021,5,436.87
22/12/2021,6,440.87
22/12/2021,7,455.9
22/12/2021,8,478.56
22/12/2021,9,476.34
22/12/2021,10,476.53
22/12/2021,11,469.08
22/12/2021,12,463.26
22/12/2021,13,460.52
22/12/2021,14,446.77
22/12/2021,15,451.32
22/12/2021,16,462.75
22/12/2021,17,475.75
22/12/2021,18,496.3
22/12/2021,19,498.17
22/12/2021,20,499.5
22/12/2021,21,490.96
22/12/2021,22,460.37
22/12/2021,23,434.51
23/12/2021,0,485.61
23/12/2021,1,450.62
23/12/2021,2,396.4
23/12/2021,3,390.15
23/12/2021,4,405.96
23/12/2021,5,455.4
23/12/2021,6,484.42
23/12/2021,7,491.83
23/12/2021,8,508.48
23/12/2021,9,506.04
23/12/2021,10,516.53
23/12/2021,11,516.01
23/12/2021,12,516.14
23/12/2021,13,518.4
23/12/2021,14,505.8
23/12/2021,15,511.58
23/12/2021,16,510.34
23/12/2021,17,511.55
23/12/2021,18,535.21
23/12/2021,19,536.81
23/12/2021,20,535.01
23/12/2021,21,526.96
23/12/2021,22,507.62
23/12/2021,23,483.99
24/12/2021,0,429.8
24/12/2021,1,392.94
24/12/2021,2,346.96
24/12/2021,3,339.08
24/12/2021,4,331.58
24/12/2021,5,340.38
24/12/2021,6,372.18
24/12/2021,7,385.81
24/12/2021,8,427.76
24/12/2021,9,453.3
24/12/2021,10,484.37
24/12/2021,11,451.43
24/12/2021,12,423.22
24/12/2021,13,411.58
24/12/2021,14,383.73
24/12/2021,15,397.14
24/12/2021,16,401.15
24/12/2021,17,418.46
24/12/2021,18,443.89
24/12/2021,19,437.24
24/12/2021,20,422.63
24/12/2021,21,416.51
24/12/2021,22,394.69
24/12/2021,23,353.51
25/12/2021,0,316.48
25/12/2021,1,297.82
25/12/2021,2,272.85
25/12/2021,3,231.18
25/12/2021,4,201.05
25/12/2021,5,187.23
25/12/2021,6,191.13
25/12/2021,7,249.6
25/12/2021,8,262.47
25/12/2021,9,283.27
25/12/2021,10,289.78
25/12/2021,11,307.58
25/12/2021,12,317.8
25/12/2021,13,309.08
25/12/2021,14,289.76
25/12/2021,15,288.44
25/12/2021,16,295.73
25/12/2021,17,312.02
25/12/2021,18,323.88
25/12/2021,19,350.82
25/12/2021,20,385.55
25/12/2021,21,394.84
25/12/2021,22,376.72
25/12/2021,23,333.33
26/12/2021,0,291.07
26/12/2021,1,250.94
26/12/2021,2,240.32
26/12/2021,3,241.44
26/12/2021,4,196.58
26/12/2021,5,191.61
26/12/2021,6,192.51
26/12/2021,7,223.57
26/12/2021,8,234.73
26/12/2021,9,244.48
26/12/2021,10,252.65
26/12/2021,11,255.93
26/12/2021,12,252.32
26/12/2021,13,245.25
26/12/2021,14,245.18
26/12/2021,15,247.51
26/12/2021,16,252.2
26/12/2021,17,270.27
26/12/2021,18,294.57
26/12/2021,19,303.73
26/12/2021,20,291.6
26/12/2021,21,251.7
26/12/2021,22,237.21
26/12/2021,23,219.41
27/12/2021,0,95.27
27/12/2021,1,40.23
27/12/2021,2,39.77
27/12/2021,3,38.64
27/12/2021,4,38.9
27/12/2021,5,39.3
27/12/2021,6,44.43
27/12/2021,7,146.41
27/12/2021,8,180.2
27/12/2021,9,216.58
27/12/2021,10,180.25
27/12/2021,11,175.26
27/12/2021,12,170.05
27/12/2021,13,168.68
27/12/2021,14,132.43
27/12/2021,15,158.79
27/12/2021,16,169.82
27/12/2021,17,272.97
27/12/2021,18,289.77
27/12/2021,19,277.07
27/12/2021,20,245.74
27/12/2021,21,206.97
27/12/2021,22,171.6
27/12/2021,23,163.16
28/12/2021,0,94.87
28/12/2021,1,73.38
28/12/2021,2,35.73
28/12/2021,3,30.97
28/12/2021,4,38.1
28/12/2021,5,46.0
28/12/2021,6,103.98
28/12/2021,7,140.18
28/12/2021,8,174.03
28/12/2021,9,197.29
28/12/2021,10,207.26
28/12/2021,11,199.34
28/12/2021,12,189.8
28/12/2021,13,178.63
28/12/2021,14,161.95
28/12/2021,15,152.99
28/12/2021,16,165.02
28/12/2021,17,205.67
28/12/2021,18,221.79
28/12/2021,19,248.09
28/12/2021,20,253.88
28/12/2021,21,250.82
28/12/2021,22,186.29
28/12/2021,23,167.53
29/12/2021,0,155.06
29/12/2021,1,135.0
29/12/2021,2,137.11
29/12/2021,3,133.3
29/12/2021,4,137.27
29/12/2021,5,165.59
29/12/2021,6,192.82
29/12/2021,7,244.08
29/12/2021,8,266.84
29/12/2021,9,269.53
29/12/2021,10,281.48
29/12/2021,11,281.41
29/12/2021,12,282.83
29/12/2021,13,283.02
29/12/2021,14,271.75
29/12/2021,15,266.62
29/12/2021,16,267.19
29/12/2021,17,273.99
29/12/2021,18,317.25
29/12/2021,19,328.87
29/12/2021,20,348.14
29/12/2021,21,332.46
29/12/2021,22,297.48
29/12/2021,23,276.85
30/12/2021,0,262.6
30/12/2021,1,248.56
30/12/2021,2,240.45
30/12/2021,3,237.34
30/12/2021,4,236.89
30/12/2021,5,236.34
30/12/2021,6,252.62
30/12/2021,7,256.07
30/12/2021,8,297.98
30/12/2021,9,294.38
30/12/2021,10,268.43
30/12/2021,11,255.14
30/12/2021,12,255.59
30/12/2021,13,261.73
30/12/2021,14,248.92
30/12/2021,15,243.93
30/12/2021,16,257.96
30/12/2021,17,302.28
30/12/2021,18,343.42
30/12/2021,19,343.15
30/12/2021,20,339.64
30/12/2021,21,330.23
30/12/2021,22,276.32
30/12/2021,23,260.69
31/12/2021,0,201.39
31/12/2021,1,180.2
31/12/2021,2,165.39
31/12/2021,3,164.15
31/12/2021,4,160.95
31/12/2021,5,162.33
31/12/2021,6,167.32
31/12/2021,7,174.32
31/12/2021,8,199.37
31/12/2021,9,201.48
31/12/2021,10,204.62
31/12/2021,11,178.85
31/12/2021,12,190.47
31/12/2021,13,191.31
31/12/2021,14,199.9
31/12/2021,15,198.38
31/12/2021,16,221.07
31/12/2021,17,256.58
31/12/2021,18,279.38
31/12/2021,19,270.54
31/12/2021,20,261.4
31/12/2021,21,252.43
31/12/2021,22,200.33
31/12/2021,23,188.09
01/01/2022,0,204.51
01/01/2022,1,171.35
01/01/2022,2,172.7
01/01/2022,3,156.07
01/01/2022,4,159.08
01/01/2022,5,157.28
01/01/2022,6,158.87
01/01/2022,7,157.58
01/01/2022,8,156.18
01/01/2022,9,118.96
01/01/2022,10,122.06
01/01/2022,11,127.97
01/01/2022,12,139.9
01/01/2022,13,141.95
01/01/2022,14,143.48
01/01/2022,15,147.69
01/01/2022,16,172.14
01/01/2022,17,212.24
01/01/2022,18,240.74
01/01/2022,19,244.33
01/01/2022,20,247.11
01/01/2022,21,248.38
01/01/2022,22,248.88
01/01/2022,23,229.1
02/01/2022,0,186.21
02/01/2022,1,168.59
02/01/2022,2,164.36
02/01/2022,3,168.8
02/01/2022,4,173.15
02/01/2022,5,167.53
02/01/2022,6,170.81
02/01/2022,7,183.78
02/01/2022,8,165.48
02/01/2022,9,160.64
02/01/2022,10,153.62
02/01/2022,11,141.37
02/01/2022,12,141.13
02/01/2022,13,147.85
02/01/2022,14,154.49
02/01/2022,15,148.14
02/01/2022,16,159.93
